statistics_code,jahr,1_variable_code,2_variable_code,ICD-2,anzahl
23131,2019,DINSG,ICD10C,ICD10-U49,-
23131,2021,DINSG,ICD10C,ICD10-N08,-
23131,2023,DINSG,ICD10C,ICD10-C03,2546
23131,2020,DINSG,ICD10C,ICD10-H72,1613
23131,2022,DINSG,ICD10C,ICD10-C19,4748
23131,2014,DINSG,ICD10C,ICD10-R22,3073
23131,2019,DINSG,ICD10C,ICD10-E34,1076
23131,2016,DINSG,ICD10C,ICD10-Z08,11680
23131,2019,DINSG,ICD10C,ICD10-R73,466
23131,2023,DINSG,ICD10C,ICD10-S18,-
23131,2018,DINSG,ICD10C,ICD10-R89,358
23131,2020,DINSG,ICD10C,ICD10-T92,-
23131,2021,DINSG,ICD10C,ICD10-C93,1850
23131,2015,DINSG,ICD10C,ICD10-Q13,196
23131,2019,DINSG,ICD10C,ICD10-M84,23684
23131,2023,DINSG,ICD10C,ICD10-L73,5290
23131,2014,DINSG,ICD10C,ICD10-M33,2997
23131,2022,DINSG,ICD10C,ICD10-L89,13928
23131,2022,DINSG,ICD10C,ICD10-G73,-
23131,2021,DINSG,ICD10C,ICD10-D03,2380
23131,2022,DINSG,ICD10C,ICD10-H93,1833
23131,2021,DINSG,ICD10C,ICD10-B73,-
23131,2020,DINSG,ICD10C,ICD10-B89,5
23131,2016,DINSG,ICD10C,ICD10-Z09,6089
23131,2023,DINSG,ICD10C,ICD10-Q89,228
23131,2020,DINSG,ICD10C,ICD10-D19,137
23131,2022,DINSG,ICD10C,ICD10-F53,282
23131,2018,DINSG,ICD10C,ICD10-G64,26
23131,2021,DINSG,ICD10C,ICD10-F69,73
23131,2016,DINSG,ICD10C,ICD10-S63,5754
23131,2016,DINSG,ICD10C,ICD10-B54,105
23131,2015,DINSG,ICD10C,ICD10-S79,69
23131,2017,DINSG,ICD10C,ICD10-E14,530
23131,2021,DINSG,ICD10C,ICD10-Z01,8788
23131,2018,DINSG,ICD10C,ICD10-F44,10563
23131,2014,DINSG,ICD10C,ICD10-O73,2044
23131,2020,DINSG,ICD10C,ICD10-U28,-
23131,2023,DINSG,ICD10C,ICD10-O23,6578
23131,2014,DINSG,ICD10C,ICD10-I63,245147
23131,2014,DINSG,ICD10C,ICD10-P93,6
23131,2021,DINSG,ICD10C,ICD10-U12,-
23131,2015,DINSG,ICD10C,ICD10-S53,4206
23131,2020,DINSG,ICD10C,ICD10-R52,6411
23131,2017,DINSG,ICD10C,ICD10-B64,-
23131,2014,DINSG,ICD10C,ICD10-S69,259
23131,2018,DINSG,ICD10C,ICD10-E24,632
23131,2018,DINSG,ICD10C,ICD10-L54,-
23131,2021,DINSG,ICD10C,ICD10-J39,4571
23131,2018,DINSG,ICD10C,ICD10-Z03,24407
23131,2017,DINSG,ICD10C,ICD10-C84,6409
23131,2014,DINSG,ICD10C,ICD10-H43,7178
23131,2022,DINSG,ICD10C,ICD10-G99,-
23131,2019,DINSG,ICD10C,ICD10-O14,13621
23131,2020,DINSG,ICD10C,ICD10-S72,195786
23131,2016,DINSG,ICD10C,ICD10-T83,13143
23131,2016,DINSG,ICD10C,ICD10-A34,-
23131,2023,DINSG,ICD10C,ICD10-G83,3716
23131,2023,DINSG,ICD10C,ICD10-M93,5365
23131,2021,DINSG,ICD10C,ICD10-A53,75
23131,2021,DINSG,ICD10C,ICD10-H83,762
23131,2022,DINSG,ICD10C,ICD10-D13,8984
23131,2022,DINSG,ICD10C,ICD10-K43,46931
23131,2019,DINSG,ICD10C,ICD10-H94,-
23131,2021,DINSG,ICD10C,ICD10-K59,63961
23131,2022,DINSG,ICD10C,ICD10-N19,1000
23131,2023,DINSG,ICD10C,ICD10-N03,740
23131,2020,DINSG,ICD10C,ICD10-A69,5203
23131,2015,DINSG,ICD10C,ICD10-R33,12996
23131,2014,DINSG,ICD10C,ICD10-R49,585
23131,2021,DINSG,ICD10C,ICD10-D29,2237
23131,2017,DINSG,ICD10C,ICD10-T93,2
23131,2016,DINSG,ICD10C,ICD10-F24,74
23131,2020,DINSG,ICD10C,ICD10-N82,2480
23131,2017,DINSG,ICD10C,ICD10-J04,4962
23131,2021,DINSG,ICD10C,ICD10-S82,120320
23131,2016,DINSG,ICD10C,ICD10-P03,782
23131,2020,DINSG,ICD10C,ICD10-S98,171
23131,2015,DINSG,ICD10C,ICD10-A24,19
23131,2015,DINSG,ICD10C,ICD10-B44,2049
23131,2016,DINSG,ICD10C,ICD10-U19,-
23131,2016,DINSG,ICD10C,ICD10-S89,295
23131,2017,DINSG,ICD10C,ICD10-S73,3272
23131,2020,DINSG,ICD10C,ICD10-E13,4317
23131,2016,DINSG,ICD10C,ICD10-E04,53233
23131,2015,DINSG,ICD10C,ICD10-L23,3593
23131,2020,DINSG,ICD10C,ICD10-C83,44600
23131,2020,DINSG,ICD10C,ICD10-T08,167
23131,2015,DINSG,ICD10C,ICD10-M43,16088
23131,2021,DINSG,ICD10C,ICD10-G63,-
23131,2020,DINSG,ICD10C,ICD10-M62,10348
23131,2017,DINSG,ICD10C,ICD10-H74,2921
23131,2015,DINSG,ICD10C,ICD10-C64,23230
23131,2020,DINSG,ICD10C,ICD10-Q32,248
23131,2017,DINSG,ICD10C,ICD10-R53,8897
23131,2016,DINSG,ICD10C,ICD10-R69,20
23131,2019,DINSG,ICD10C,ICD10-Z13,983
23131,2021,DINSG,ICD10C,ICD10-F43,54498
23131,2023,DINSG,ICD10C,ICD10-I13,1553
23131,2021,DINSG,ICD10C,ICD10-T18,10406
23131,2017,DINSG,ICD10C,ICD10-G54,4429
23131,2020,DINSG,ICD10C,ICD10-F59,15
23131,2015,DINSG,ICD10C,ICD10-N63,124
23131,2014,DINSG,ICD10C,ICD10-Z72,36
23131,2019,DINSG,ICD10C,ICD10-K44,16662
23131,2023,DINSG,ICD10C,ICD10-N29,-
23131,2020,DINSG,ICD10C,ICD10-A43,58
23131,2015,DINSG,ICD10C,ICD10-O83,-
23131,2015,DINSG,ICD10C,ICD10-R59,7717
23131,2021,DINSG,ICD10C,ICD10-Q42,831
23131,2022,DINSG,ICD10C,ICD10-T02,8
23131,2016,DINSG,ICD10C,ICD10-R43,126
23131,2016,DINSG,ICD10C,ICD10-C74,1532
23131,2018,DINSG,ICD10C,ICD10-Z29,162
23131,2015,DINSG,ICD10C,ICD10-Q39,573
23131,2017,DINSG,ICD10C,ICD10-F34,559
23131,2016,DINSG,ICD10C,ICD10-Q23,2895
23131,2014,DINSG,ICD10C,ICD10-O99,34760
23131,2020,DINSG,ICD10C,ICD10-P12,1224
23131,2023,DINSG,ICD10C,ICD10-L99,-
23131,2018,DINSG,ICD10C,ICD10-J14,2080
23131,2021,DINSG,ICD10C,ICD10-U38,-
23131,2014,DINSG,ICD10C,ICD10-L13,361
23131,2021,DINSG,ICD10C,ICD10-R62,1980
23131,2022,DINSG,ICD10C,ICD10-U22,-
23131,2020,DINSG,ICD10C,ICD10-R78,4
23131,2023,DINSG,ICD10C,ICD10-J33,1571
23131,2019,DINSG,ICD10C,ICD10-L64,1
23131,2023,DINSG,ICD10C,ICD10-M09,-
23131,2021,DINSG,ICD10C,ICD10-E23,1572
23131,2014,DINSG,ICD10C,ICD10-Z40,1501
23131,2022,DINSG,ICD10C,ICD10-H67,-
23131,2019,DINSG,ICD10C,ICD10-U33,-
23131,2018,DINSG,ICD10C,ICD10-S95,44
23131,2018,DINSG,ICD10C,ICD10-T05,3
23131,2015,DINSG,ICD10C,ICD10-J85,2638
23131,2023,DINSG,ICD10C,ICD10-I95,34988
23131,2023,DINSG,ICD10C,ICD10-J05,1987
23131,2021,DINSG,ICD10C,ICD10-B23,102
23131,2016,DINSG,ICD10C,ICD10-L23,3612
23131,2019,DINSG,ICD10C,ICD10-Z49,361
23131,2016,DINSG,ICD10C,ICD10-Q39,719
23131,2014,DINSG,ICD10C,ICD10-D41,7778
23131,2022,DINSG,ICD10C,ICD10-G47,62293
23131,2017,DINSG,ICD10C,ICD10-M51,141935
23131,2022,DINSG,ICD10C,ICD10-D71,59
23131,2019,DINSG,ICD10C,ICD10-A74,129
23131,2021,DINSG,ICD10C,ICD10-F19,25810
23131,2022,DINSG,ICD10C,ICD10-Z70,-
23131,2018,DINSG,ICD10C,ICD10-R75,-
23131,2018,DINSG,ICD10C,ICD10-U25,-
23131,2020,DINSG,ICD10C,ICD10-B15,339
23131,2015,DINSG,ICD10C,ICD10-I65,29600
23131,2023,DINSG,ICD10C,ICD10-K25,31521
23131,2021,DINSG,ICD10C,ICD10-H59,725
23131,2021,DINSG,ICD10C,ICD10-C43,23681
23131,2016,DINSG,ICD10C,ICD10-J93,10603
23131,2022,DINSG,ICD10C,ICD10-I87,9314
23131,2022,DINSG,ICD10C,ICD10-C51,6718
23131,2016,DINSG,ICD10C,ICD10-M43,16020
23131,2019,DINSG,ICD10C,ICD10-B94,4
23131,2014,DINSG,ICD10C,ICD10-E61,245
23131,2023,DINSG,ICD10C,ICD10-G55,-
23131,2021,DINSG,ICD10C,ICD10-Z62,-
23131,2017,DINSG,ICD10C,ICD10-N71,2189
23131,2014,DINSG,ICD10C,ICD10-B01,1050
23131,2020,DINSG,ICD10C,ICD10-S24,484
23131,2021,DINSG,ICD10C,ICD10-I79,-
23131,2016,DINSG,ICD10C,ICD10-O83,-
23131,2022,DINSG,ICD10C,ICD10-E07,73
23131,2016,DINSG,ICD10C,ICD10-I73,3675
23131,2016,DINSG,ICD10C,ICD10-S79,71
23131,2023,DINSG,ICD10C,ICD10-M65,8849
23131,2021,DINSG,ICD10C,ICD10-D89,385
23131,2017,DINSG,ICD10C,ICD10-Q21,9268
23131,2015,DINSG,ICD10C,ICD10-M35,14185
23131,2014,DINSG,ICD10C,ICD10-E87,30475
23131,2015,DINSG,ICD10C,ICD10-H45,-
23131,2021,DINSG,ICD10C,ICD10-T52,242
23131,2016,DINSG,ICD10C,ICD10-N63,65
23131,2017,DINSG,ICD10C,ICD10-O91,5123
23131,2020,DINSG,ICD10C,ICD10-Z54,-
23131,2021,DINSG,ICD10C,ICD10-A03,58
23131,2017,DINSG,ICD10C,ICD10-I81,1281
23131,2017,DINSG,ICD10C,ICD10-S87,167
23131,2022,DINSG,ICD10C,ICD10-U80,-
23131,2023,DINSG,ICD10C,ICD10-E15,135
23131,2021,DINSG,ICD10C,ICD10-K09,1512
23131,2014,DINSG,ICD10C,ICD10-C21,5878
23131,2016,DINSG,ICD10C,ICD10-R59,8024
23131,2019,DINSG,ICD10C,ICD10-T13,107
23131,2015,DINSG,ICD10C,ICD10-G25,9861
23131,2021,DINSG,ICD10C,ICD10-C69,3997
23131,2020,DINSG,ICD10C,ICD10-T44,456
23131,2023,DINSG,ICD10C,ICD10-L45,-
23131,2021,DINSG,ICD10C,ICD10-J99,-
23131,2016,DINSG,ICD10C,ICD10-H53,7372
23131,2017,DINSG,ICD10C,ICD10-P01,686
23131,2020,DINSG,ICD10C,ICD10-F95,935
23131,2015,DINSG,ICD10C,ICD10-Z74,157
23131,2020,DINSG,ICD10C,ICD10-P74,667
23131,2021,DINSG,ICD10C,ICD10-R12,298
23131,2017,DINSG,ICD10C,ICD10-B78,19
23131,2018,DINSG,ICD10C,ICD10-D16,5432
23131,2019,DINSG,ICD10C,ICD10-T39,2288
23131,2016,DINSG,ICD10C,ICD10-K29,143342
23131,2017,DINSG,ICD10C,ICD10-L57,2531
23131,2019,DINSG,ICD10C,ICD10-E44,355
23131,2018,DINSG,ICD10C,ICD10-M85,3181
23131,2014,DINSG,ICD10C,ICD10-U50,12
23131,2019,DINSG,ICD10C,ICD10-F64,4180
23131,2019,DINSG,ICD10C,ICD10-S19,87
23131,2021,DINSG,ICD10C,ICD10-G13,-
23131,2018,DINSG,ICD10C,ICD10-O15,302
23131,2022,DINSG,ICD10C,ICD10-S40,3009
23131,2017,DINSG,ICD10C,ICD10-A58,7
23131,2014,DINSG,ICD10C,ICD10-S10,1265
23131,2014,DINSG,ICD10C,ICD10-I31,7320
23131,2016,DINSG,ICD10C,ICD10-Z82,78
23131,2020,DINSG,ICD10C,ICD10-R04,22785
23131,2022,DINSG,ICD10C,ICD10-T60,85
23131,2017,DINSG,ICD10C,ICD10-M77,8810
23131,2019,DINSG,ICD10C,ICD10-O23,7853
23131,2020,DINSG,ICD10C,ICD10-E75,1388
23131,2022,DINSG,ICD10C,ICD10-G21,2081
23131,2018,DINSG,ICD10C,ICD10-B60,99
23131,2021,DINSG,ICD10C,ICD10-S32,92687
23131,2018,DINSG,ICD10C,ICD10-A66,2
23131,2017,DINSG,ICD10C,ICD10-K11,10722
23131,2017,DINSG,ICD10C,ICD10-Z90,12
23131,2018,DINSG,ICD10C,ICD10-Q55,1564
23131,2022,DINSG,ICD10C,ICD10-Q00,4
23131,2019,DINSG,ICD10C,ICD10-R83,124
23131,2020,DINSG,ICD10C,ICD10-D55,118
23131,2022,DINSG,ICD10C,ICD10-F01,7097
23131,2022,DINSG,ICD10C,ICD10-T86,13101
23131,2018,DINSG,ICD10C,ICD10-B86,8537
23131,2014,DINSG,ICD10C,ICD10-H11,3047
23131,2017,DINSG,ICD10C,ICD10-N97,3718
23131,2017,DINSG,ICD10C,ICD10-P27,113
23131,2021,DINSG,ICD10C,ICD10-E83,3048
23131,2021,DINSG,ICD10C,ICD10-S58,28
23131,2019,DINSG,ICD10C,ICD10-C04,6013
23131,2023,DINSG,ICD10C,ICD10-H75,-
23131,2014,DINSG,ICD10C,ICD10-F81,106
23131,2018,DINSG,ICD10C,ICD10-A40,14203
23131,2022,DINSG,ICD10C,ICD10-R20,18863
23131,2016,DINSG,ICD10C,ICD10-K03,85
23131,2019,DINSG,ICD10C,ICD10-D24,9258
23131,2019,DINSG,ICD10C,ICD10-Q63,404
23131,2018,DINSG,ICD10C,ICD10-P35,238
23131,2016,DINSG,ICD10C,ICD10-N89,1918
23131,2021,DINSG,ICD10C,ICD10-D63,-
23131,2021,DINSG,ICD10C,ICD10-T78,26288
23131,2017,DINSG,ICD10C,ICD10-O07,112
23131,2014,DINSG,ICD10C,ICD10-T30,244
23131,2023,DINSG,ICD10C,ICD10-U05,-
23131,2014,DINSG,ICD10C,ICD10-P61,852
23131,2022,DINSG,ICD10C,ICD10-O71,21257
23131,2016,DINSG,ICD10C,ICD10-B44,1908
23131,2021,DINSG,ICD10C,ICD10-R39,2937
23131,2018,DINSG,ICD10C,ICD10-E10,42258
23131,2020,DINSG,ICD10C,ICD10-K85,51720
23131,2023,DINSG,ICD10C,ICD10-T95,-
23131,2018,DINSG,ICD10C,ICD10-I06,99
23131,2018,DINSG,ICD10C,ICD10-F30,959
23131,2021,DINSG,ICD10C,ICD10-N43,8920
23131,2020,DINSG,ICD10C,ICD10-M15,3200
23131,2014,DINSG,ICD10C,ICD10-O41,10173
23131,2019,DINSG,ICD10C,ICD10-J34,73915
23131,2022,DINSG,ICD10C,ICD10-S67,61
23131,2016,DINSG,ICD10C,ICD10-A24,20
23131,2015,DINSG,ICD10C,ICD10-B36,73
23131,2018,DINSG,ICD10C,ICD10-K46,312
23131,2023,DINSG,ICD10C,ICD10-A46,75246
23131,2014,DINSG,ICD10C,ICD10-S37,3890
23131,2017,DINSG,ICD10C,ICD10-E02,1
23131,2016,DINSG,ICD10C,ICD10-C64,23748
23131,2019,DINSG,ICD10C,ICD10-L74,731
23131,2022,DINSG,ICD10C,ICD10-Q01,107
23131,2022,DINSG,ICD10C,ICD10-T87,5894
23131,2022,DINSG,ICD10C,ICD10-N51,-
23131,2017,DINSG,ICD10C,ICD10-A32,453
23131,2021,DINSG,ICD10C,ICD10-M23,50431
23131,2021,DINSG,ICD10C,ICD10-S59,54
23131,2023,DINSG,ICD10C,ICD10-R55,115491
23131,2014,DINSG,ICD10C,ICD10-S11,467
23131,2019,DINSG,ICD10C,ICD10-N04,3663
23131,2021,DINSG,ICD10C,ICD10-P83,755
23131,2018,DINSG,ICD10C,ICD10-L66,256
23131,2017,DINSG,ICD10C,ICD10-K38,753
23131,2022,DINSG,ICD10C,ICD10-Q27,1811
23131,2017,DINSG,ICD10C,ICD10-E28,389
23131,2018,DINSG,ICD10C,ICD10-C80,21394
23131,2017,DINSG,ICD10C,ICD10-F48,1027
23131,2019,DINSG,ICD10C,ICD10-O24,13299
23131,2019,DINSG,ICD10C,ICD10-M94,9350
23131,2015,DINSG,ICD10C,ICD10-T65,1658
23131,2017,DINSG,ICD10C,ICD10-B52,14
23131,2014,DINSG,ICD10C,ICD10-A08,50310
23131,2022,DINSG,ICD10C,ICD10-R47,3611
23131,2022,DINSG,ICD10C,ICD10-P91,414
23131,2014,DINSG,ICD10C,ICD10-Q81,109
23131,2017,DINSG,ICD10C,ICD10-L58,237
23131,2021,DINSG,ICD10C,ICD10-O63,6956
23131,2020,DINSG,ICD10C,ICD10-G05,-
23131,2020,DINSG,ICD10C,ICD10-N35,10580
23131,2015,DINSG,ICD10C,ICD10-U85,-
23131,2018,DINSG,ICD10C,ICD10-M86,13686
23131,2017,DINSG,ICD10C,ICD10-C72,770
23131,2015,DINSG,ICD10C,ICD10-A16,2222
23131,2023,DINSG,ICD10C,ICD10-S75,282
23131,2014,DINSG,ICD10C,ICD10-T57,49
23131,2015,DINSG,ICD10C,ICD10-P95,195
23131,2023,DINSG,ICD10C,ICD10-A20,-
23131,2021,DINSG,ICD10C,ICD10-L29,880
23131,2021,DINSG,ICD10C,ICD10-H33,34141
23131,2017,DINSG,ICD10C,ICD10-I82,1705
23131,2015,DINSG,ICD10C,ICD10-F06,26535
23131,2023,DINSG,ICD10C,ICD10-E16,2497
23131,2017,DINSG,ICD10C,ICD10-S61,7552
23131,2016,DINSG,ICD10C,ICD10-R33,11193
23131,2022,DINSG,ICD10C,ICD10-I61,30718
23131,2015,DINSG,ICD10C,ICD10-G26,-
23131,2015,DINSG,ICD10C,ICD10-Q05,778
23131,2017,DINSG,ICD10C,ICD10-T81,70061
23131,2022,DINSG,ICD10C,ICD10-N77,-
23131,2014,DINSG,ICD10C,ICD10-D68,11732
23131,2014,DINSG,ICD10C,ICD10-K71,5679
23131,2018,DINSG,ICD10C,ICD10-J00,1776
23131,2021,DINSG,ICD10C,ICD10-M49,-
23131,2016,DINSG,ICD10C,ICD10-H54,560
23131,2014,DINSG,ICD10C,ICD10-N47,6865
23131,2014,DINSG,ICD10C,ICD10-B02,23208
23131,2017,DINSG,ICD10C,ICD10-R41,6888
23131,2017,DINSG,ICD10C,ICD10-H62,-
23131,2015,DINSG,ICD10C,ICD10-O75,13132
23131,2020,DINSG,ICD10C,ICD10-H25,56953
23131,2015,DINSG,ICD10C,ICD10-C30,2031
23131,2023,DINSG,ICD10C,ICD10-B40,3
23131,2023,DINSG,ICD10C,ICD10-Q35,1211
23131,2019,DINSG,ICD10C,ICD10-Z23,460
23131,2022,DINSG,ICD10C,ICD10-C78,39186
23131,2022,DINSG,ICD10C,ICD10-J81,416
23131,2014,DINSG,ICD10C,ICD10-O67,279
23131,2016,DINSG,ICD10C,ICD10-Q13,179
23131,2023,DINSG,ICD10C,ICD10-N85,7112
23131,2014,DINSG,ICD10C,ICD10-L91,1563
23131,2016,DINSG,ICD10C,ICD10-T73,44
23131,2014,DINSG,ICD10C,ICD10-E88,2462
23131,2022,DINSG,ICD10C,ICD10-Z96,91
23131,2020,DINSG,ICD10C,ICD10-I45,5363
23131,2015,DINSG,ICD10C,ICD10-S45,133
23131,2018,DINSG,ICD10C,ICD10-H70,3130
23131,2022,DINSG,ICD10C,ICD10-A38,406
23131,2022,DINSG,ICD10C,ICD10-L11,97
23131,2014,DINSG,ICD10C,ICD10-M01,-
23131,2017,DINSG,ICD10C,ICD10-U17,-
23131,2015,DINSG,ICD10C,ICD10-C56,26390
23131,2023,DINSG,ICD10C,ICD10-B66,8
23131,2014,DINSG,ICD10C,ICD10-R17,902
23131,2021,DINSG,ICD10C,ICD10-O89,284
23131,2023,DINSG,ICD10C,ICD10-C86,1505
23131,2016,DINSG,ICD10C,ICD10-D84,541
23131,2016,DINSG,ICD10C,ICD10-F14,3247
23131,2017,DINSG,ICD10C,ICD10-J18,237490
23131,2022,DINSG,ICD10C,ICD10-P07,49113
23131,2022,DINSG,ICD10C,ICD10-M31,12111
23131,2021,DINSG,ICD10C,ICD10-Z88,2
23131,2021,DINSG,ICD10C,ICD10-L03,39021
23131,2016,DINSG,ICD10C,ICD10-S53,4438
23131,2022,DINSG,ICD10C,ICD10-B58,240
23131,2014,DINSG,ICD10C,ICD10-C48,2941
23131,2015,DINSG,ICD10C,ICD10-R25,2664
23131,2022,DINSG,ICD10C,ICD10-O97,-
23131,2015,DINSG,ICD10C,ICD10-D76,471
23131,2023,DINSG,ICD10C,ICD10-P15,98
23131,2017,DINSG,ICD10C,ICD10-F22,5003
23131,2014,DINSG,ICD10C,ICD10-A92,23
23131,2020,DINSG,ICD10C,ICD10-J65,19
23131,2018,DINSG,ICD10C,ICD10-G50,6058
23131,2014,DINSG,ICD10C,ICD10-N21,4279
23131,2021,DINSG,ICD10C,ICD10-K93,-
23131,2023,DINSG,ICD10C,ICD10-H74,2227
23131,2018,DINSG,ICD10C,ICD10-R74,4054
23131,2020,DINSG,ICD10C,ICD10-B16,271
23131,2021,DINSG,ICD10C,ICD10-Z87,7
23131,2016,DINSG,ICD10C,ICD10-K02,6652
23131,2021,DINSG,ICD10C,ICD10-A02,2878
23131,2017,DINSG,ICD10C,ICD10-O92,746
23131,2017,DINSG,ICD10C,ICD10-S88,70
23131,2014,DINSG,ICD10C,ICD10-C20,61420
23131,2016,DINSG,ICD10C,ICD10-J92,165
23131,2022,DINSG,ICD10C,ICD10-I88,4616
23131,2019,DINSG,ICD10C,ICD10-B95,-
23131,2023,DINSG,ICD10C,ICD10-G54,3108
23131,2015,DINSG,ICD10C,ICD10-H20,2983
23131,2014,DINSG,ICD10C,ICD10-H36,-
23131,2016,DINSG,ICD10C,ICD10-N88,791
23131,2017,DINSG,ICD10C,ICD10-N72,639
23131,2017,DINSG,ICD10C,ICD10-P02,1548
23131,2016,DINSG,ICD10C,ICD10-I72,12043
23131,2017,DINSG,ICD10C,ICD10-U18,-
23131,2018,DINSG,ICD10C,ICD10-Q54,4002
23131,2015,DINSG,ICD10C,ICD10-J86,8002
23131,2023,DINSG,ICD10C,ICD10-J04,3120
23131,2016,DINSG,ICD10C,ICD10-L22,237
23131,2017,DINSG,ICD10C,ICD10-R68,1205
23131,2021,DINSG,ICD10C,ICD10-B22,182
23131,2018,DINSG,ICD10C,ICD10-T04,9
23131,2023,DINSG,ICD10C,ICD10-F34,277
23131,2014,DINSG,ICD10C,ICD10-A90,208
23131,2014,DINSG,ICD10C,ICD10-D40,2082
23131,2015,DINSG,ICD10C,ICD10-G00,1556
23131,2015,DINSG,ICD10C,ICD10-M36,-
23131,2022,DINSG,ICD10C,ICD10-D72,476
23131,2019,DINSG,ICD10C,ICD10-C05,2052
23131,2015,DINSG,ICD10C,ICD10-I66,747
23131,2020,DINSG,ICD10C,ICD10-Z55,-
23131,2014,DINSG,ICD10C,ICD10-Z65,112
23131,2022,DINSG,ICD10C,ICD10-H42,-
23131,2023,DINSG,ICD10C,ICD10-E14,448
23131,2021,DINSG,ICD10C,ICD10-H58,-
23131,2017,DINSG,ICD10C,ICD10-R42,59003
23131,2021,DINSG,ICD10C,ICD10-B48,1065
23131,2016,DINSG,ICD10C,ICD10-R58,1977
23131,2019,DINSG,ICD10C,ICD10-T14,1893
23131,2014,DINSG,ICD10C,ICD10-D66,320
23131,2015,DINSG,ICD10C,ICD10-D50,42344
23131,2022,DINSG,ICD10C,ICD10-C52,1104
23131,2016,DINSG,ICD10C,ICD10-M42,22871
23131,2021,DINSG,ICD10C,ICD10-C68,2977
23131,2015,DINSG,ICD10C,ICD10-K80,228981
23131,2020,DINSG,ICD10C,ICD10-T45,960
23131,2023,DINSG,ICD10C,ICD10-L44,211
23131,2016,DINSG,ICD10C,ICD10-H52,413
23131,2021,DINSG,ICD10C,ICD10-S31,2801
23131,2021,DINSG,ICD10C,ICD10-Z61,-
23131,2022,DINSG,ICD10C,ICD10-F28,199
23131,2015,DINSG,ICD10C,ICD10-F90,6934
23131,2014,DINSG,ICD10C,ICD10-B00,6140
23131,2021,DINSG,ICD10C,ICD10-I78,870
23131,2019,DINSG,ICD10C,ICD10-U34,-
23131,2018,DINSG,ICD10C,ICD10-S94,48
23131,2022,DINSG,ICD10C,ICD10-I62,8686
23131,2016,DINSG,ICD10C,ICD10-G32,-
23131,2016,DINSG,ICD10C,ICD10-Q38,1358
23131,2017,DINSG,ICD10C,ICD10-Q22,1286
23131,2015,DINSG,ICD10C,ICD10-H46,3834
23131,2015,DINSG,ICD10C,ICD10-E70,160
23131,2014,DINSG,ICD10C,ICD10-E86,104913
23131,2016,DINSG,ICD10C,ICD10-N62,7734
23131,2021,DINSG,ICD10C,ICD10-T51,693
23131,2019,DINSG,ICD10C,ICD10-A75,3
23131,2014,DINSG,ICD10C,ICD10-I30,2414
23131,2017,DINSG,ICD10C,ICD10-D09,2393
23131,2021,DINSG,ICD10C,ICD10-P81,1688
23131,2016,DINSG,ICD10C,ICD10-Z81,17
23131,2019,DINSG,ICD10C,ICD10-Q64,1641
23131,2020,DINSG,ICD10C,ICD10-R05,3581
23131,2018,DINSG,ICD10C,ICD10-L64,2
23131,2022,DINSG,ICD10C,ICD10-U81,-
23131,2020,DINSG,ICD10C,ICD10-C10,9883
23131,2020,DINSG,ICD10C,ICD10-G06,3416
23131,2020,DINSG,ICD10C,ICD10-D30,5723
23131,2022,DINSG,ICD10C,ICD10-T61,66
23131,2017,DINSG,ICD10C,ICD10-O08,1785
23131,2018,DINSG,ICD10C,ICD10-A65,1
23131,2018,DINSG,ICD10C,ICD10-D15,1300
23131,2020,DINSG,ICD10C,ICD10-P75,-
23131,2020,DINSG,ICD10C,ICD10-S25,170
23131,2015,DINSG,ICD10C,ICD10-Z75,-
23131,2017,DINSG,ICD10C,ICD10-K12,12146
23131,2021,DINSG,ICD10C,ICD10-R11,19285
23131,2016,DINSG,ICD10C,ICD10-K28,1415
23131,2017,DINSG,ICD10C,ICD10-E29,16
23131,2021,DINSG,ICD10C,ICD10-O61,4060
23131,2018,DINSG,ICD10C,ICD10-M84,22845
23131,2019,DINSG,ICD10C,ICD10-F65,44
23131,2014,DINSG,ICD10C,ICD10-H10,634
23131,2017,DINSG,ICD10C,ICD10-A59,11
23131,2017,DINSG,ICD10C,ICD10-N98,1434
23131,2014,DINSG,ICD10C,ICD10-F80,1289
23131,2022,DINSG,ICD10C,ICD10-R21,916
23131,2019,DINSG,ICD10C,ICD10-D25,53909
23131,2015,DINSG,ICD10C,ICD10-J60,341
23131,2023,DINSG,ICD10C,ICD10-T93,-
23131,2021,DINSG,ICD10C,ICD10-D62,3884
23131,2014,DINSG,ICD10C,ICD10-E60,3
23131,2022,DINSG,ICD10C,ICD10-G22,-
23131,2020,DINSG,ICD10C,ICD10-E76,400
23131,2016,DINSG,ICD10C,ICD10-A49,17952
23131,2017,DINSG,ICD10C,ICD10-A33,-
23131,2017,DINSG,ICD10C,ICD10-B79,5
23131,2015,DINSG,ICD10C,ICD10-I40,4007
23131,2017,DINSG,ICD10C,ICD10-Z91,95
23131,2022,DINSG,ICD10C,ICD10-H68,658
23131,2019,DINSG,ICD10C,ICD10-E45,198
23131,2019,DINSG,ICD10C,ICD10-R84,27
23131,2020,DINSG,ICD10C,ICD10-D56,933
23131,2020,DINSG,ICD10C,ICD10-A80,2
23131,2022,DINSG,ICD10C,ICD10-F02,-
23131,2018,DINSG,ICD10C,ICD10-B85,38
23131,2020,DINSG,ICD10C,ICD10-Q95,4
23131,2018,DINSG,ICD10C,ICD10-O14,13973
23131,2022,DINSG,ICD10C,ICD10-S41,708
23131,2016,DINSG,ICD10C,ICD10-M68,-
